46.435512,-109.8343499,0.5712
40.7503782,-74.1601256,0.5677
42.3600825,-71.0588801,0.5527
43.612255,-110.7054295,0.5422
41.1792258,-73.1894384,0.5319
41.2834704,-70.099451,0.5315
46.3694501,-104.2774404,0.5314
38.5458246,-106.9253207,0.529
39.9537358,-74.1979458,0.5275
42.7624668,-104.4521747,0.5214
38.9071923,-77.0368707,0.5159
38.4825192,-100.9070949,0.515
39.8183384,-100.528201,0.5146
45.0116474,-99.9556728,0.5119
46.729729,-117.1791432,0.5112
41.4542793,-70.5619724,0.508
40.7127753,-74.0059728,0.5
41.309558,-105.5921059,0.4913
42.6525793,-73.7562317,0.4881
39.3061082,-102.2693563,0.4864
39.9525839,-75.1652215,0.4842
37.4083485,-102.6143616,0.4832
36.6103334,-88.314761,0.4771
41.8781136,-87.6297982,0.4738
41.7003713,-73.9209701,0.4731
40.4406248,-79.9958864,0.4721
42.9898645,-71.4689885,0.4676
37.8323292,-97.3720207,0.4675
35.7795897,-78.6381787,0.467
37.7749295,-122.4194155,0.467
44.3667876,-100.3537522,0.4622
45.940834,-102.1593201,0.4622
41.404983,-102.3443564,0.4622
42.8864468,-78.8783689,0.4621
46.8083268,-100.7837392,0.4612
46.1830618,-103.3949061,0.4569
39.8142648,-101.9348069,0.4567
38.8791783,-99.3267702,0.4564
46.5891452,-112.0391057,0.4556
42.4500845,-73.2453824,0.4535
47.4444384,-98.1239843,0.4523
40.6022939,-75.4714098,0.4517
41.8239891,-71.4128343,0.4488
47.7175923,-104.1604805,0.4428
37.3382082,-121.8863286,0.4422
41.408969,-75.6624122,0.4406
42.1014831,-72.589811,0.4405
43.0481221,-76.1474244,0.4403
44.4758825,-73.212072,0.4394
39.8338946,-99.8915113,0.438
42.1887721,-120.345792,0.4375
38.5347193,-105.9989022,0.4375
42.4576723,-98.6478882,0.4357
38.9517053,-92.3340724,0.4334
33.7489954,-84.3879824,0.4332
48.1969637,-106.6367127,0.4325
41.6611277,-91.5301683,0.4324
39.4561178,-98.1061595,0.4323
39.5708354,-97.6625396,0.4319
38.6270025,-90.1994042,0.4311
42.4922253,-90.6429054,0.4302
41.49932,-81.6943605,0.4299
46.8791756,-102.7896242,0.4261
42.1358756,-76.969716,0.426
29.9055033,-96.876647,0.4258
46.8771863,-96.7898034,0.4245
39.0473451,-95.6751576,0.4233
39.5505376,-107.3247762,0.423
42.0655986,-94.8672793,0.4216
44.3113573,-96.7983877,0.4213
43.1450748,-95.144318,0.4212
41.5868353,-93.6249593,0.4211
39.7392358,-104.990251,0.4209
46.9105438,-98.7084357,0.4206
43.0389025,-87.9064736,0.42
39.2903848,-76.6121893,0.4199
40.4842027,-88.9936873,0.4197
43.5460223,-96.731265,0.4187
43.3730194,-72.3368433,0.4185
45.6769979,-111.0429339,0.4185
44.5183148,-98.988434,0.4175
46.8721284,-113.9940314,0.417
40.813616,-96.7025955,0.4169
41.2565369,-95.9345034,0.4168
41.5236437,-90.5776367,0.4167
37.5407246,-77.4360481,0.4163
37.6439071,-98.7375911,0.4151
45.5372162,-100.4279129,0.412
43.6590993,-70.2568189,0.4115
43.0730517,-89.4012302,0.4111
41.4036007,-95.0138776,0.4107
41.4273738,-78.5609398,0.4101
39.629526,-79.9558968,0.4098
39.3958369,-101.0523773,0.4096
46.0038232,-112.5347775,0.4087
39.1031182,-84.5120196,0.4087
47.4497201,-99.1262234,0.4074
39.7565532,-75.5659467,0.4066
42.8727833,-100.5509669,0.4063
43.0797991,-96.1756935,0.406
48.5342662,-123.0171242,0.4051
33.5942608,-99.2603531,0.4048
42.732535,-84.5555347,0.4039
44.0060847,-97.1139496,0.4039
40.8673915,-97.5920867,0.4024
47.9311871,-97.009347,0.4023
38.8402805,-97.6114237,0.4015
40.6993303,-99.0816784,0.4008
45.2166324,-112.6389244,0.4007
44.906183,-116.1171311,0.3997
48.2329668,-101.2922906,0.3992
42.9259375,-72.236379,0.3992
45.4646985,-98.4864829,0.399
43.3033056,-91.7857092,0.3987
44.0121221,-92.4801989,0.3978
42.331427,-83.0457538,0.3973
35.4119944,-99.4042592,0.3964
37.0870821,-76.4730122,0.3963
47.0624732,-109.428238,0.3963
39.1155314,-94.6267873,0.3962
39.768403,-86.158068,0.3958
40.0220055,-98.0666657,0.3945
43.1535728,-93.2010367,0.3942
36.0998596,-80.244216,0.3936
40.5852602,-105.084423,0.3933
46.2666567,-100.2328917,0.3929
35.6869752,-105.937799,0.3926
41.9778795,-91.6656232,0.3926
41.6053522,-98.9280583,0.3922
42.5198868,-93.2645741,0.3919
47.5052849,-111.3007715,0.3917
40.0639616,-80.7209149,0.3917
42.6430359,-95.2019399,0.3917
38.3498195,-81.6326234,0.3916
38.0405837,-84.5037164,0.3916
42.492786,-92.3425775,0.3912
39.7561206,-99.3239853,0.3907
44.448423,-95.7911916,0.3906
42.0378122,-97.4081832,0.3903
39.1836082,-96.5716694,0.3884
41.0997803,-80.6495194,0.3877
39.8525033,-95.5358156,0.3875
35.5950581,-82.5514869,0.3867
39.8403147,-88.9548001,0.3867
47.1211331,-88.5694182,0.3865
45.7832856,-108.5006904,0.3859
36.1156071,-97.0583681,0.3854
38.2526647,-85.7584557,0.3853
33.2670725,-93.239334,0.3849
38.0293059,-78.4766781,0.3848
41.401787,-99.6412243,0.3847
39.9611755,-82.9987942,0.3845
41.8416659,-96.7086432,0.3844
30.267153,-97.7430608,0.384
42.4963416,-96.4049408,0.3838
39.7817213,-89.6501481,0.3835
47.6062095,-122.3320708,0.3831
46.5436199,-87.3953713,0.3831
45.4262617,-117.2787816,0.3826
38.3031837,-77.4605399,0.3818
38.440429,-122.7140548,0.3815
40.6936488,-89.5889864,0.381
40.9478158,-90.3712395,0.381
34.0007104,-81.0348144,0.3805
44.5394039,-95.1169424,0.3803
40.5862583,-98.3898726,0.38
37.4694491,-105.8700214,0.3791
45.5051064,-122.6750261,0.379
41.8444735,-90.1887379,0.3789
37.7292042,-93.2993611,0.3783
32.715738,-117.1610838,0.3782
41.1258762,-101.7182461,0.378
29.6516344,-82.3248262,0.3778
34.4208305,-119.6981901,0.3776
39.8411129,-96.647242,0.3771
45.2342966,-120.1850344,0.3763
37.4137536,-79.1422464,0.3759
40.3567354,-80.5992398,0.3759
35.2270869,-80.8431267,0.3756
29.9510658,-90.0715323,0.3754
46.8547065,-99.9159381,0.3752
29.7604267,-95.3698028,0.374
38.0903289,-89.9384406,0.3738
40.6255415,-103.207709,0.3737
41.6020403,-87.3371523,0.3733
41.8666341,-103.6671662,0.3732
37.6871761,-97.330053,0.3732
30.4514677,-91.1871466,0.373
44.0879297,-93.2260184,0.3726
33.9926097,-83.7201709,0.3725
38.0466779,-97.3450365,0.3724
47.4234599,-120.3103494,0.3705
36.1626638,-86.7816016,0.3704
40.6765745,-95.8593616,0.3703
38.5733155,-109.5498395,0.37
38.9939872,-80.2320276,0.3699
38.8338816,-104.8213634,0.3697
32.7766642,-96.7969879,0.3693
40.3356483,-75.9268747,0.3687
43.6532399,-94.461913,0.3687
43.7508284,-87.71453,0.3683
25.7616798,-80.1917902,0.3679
42.3991358,-91.1156418,0.3674
40.742551,-84.1052256,0.3672
38.3644567,-98.7648073,0.3671
42.0754132,-76.8040577,0.3667
41.4302973,-97.3593904,0.3667
44.2660521,-110.5293715,0.3665
44.8994088,-97.1150732,0.3662
32.6098566,-85.4807825,0.3659
30.627977,-96.3344068,0.3659
39.3111112,-94.9224637,0.3657
42.8711088,-97.3972813,0.3656
44.6994873,-73.4529124,0.3654
42.4528571,-75.0637746,0.3645
42.2711311,-89.0939952,0.3643
44.5133188,-88.0132958,0.3641
33.5185892,-86.8103567,0.362
36.216795,-81.6745517,0.3613
44.1635775,-93.9993996,0.3604
42.0494674,-92.9080375,0.3602
40.2731911,-76.8867008,0.3598
43.024673,-108.3806054,0.3596
41.6528052,-83.5378674,0.3594
40.7808398,-99.7415045,0.3593
28.0344621,-80.5886646,0.3589
35.9606384,-83.9207392,0.3588
38.9259397,-79.8467349,0.3586
48.4122107,-97.410634,0.3585
30.0474332,-99.1403189,0.3581
42.5847425,-87.8211854,0.3576
46.4416344,-97.6812096,0.3575
39.2638762,-103.6921737,0.3573
45.1223711,-95.048659,0.3571
36.4000313,-100.8026505,0.3571
34.0583995,-106.8914159,0.3565
48.1469683,-103.6179745,0.3563
41.079273,-85.1393513,0.3562
40.5186809,-78.3947359,0.3554
30.4382559,-84.2807329,0.3552
34.2103894,-77.8868117,0.3546
44.0247062,-88.5426136,0.3541
34.6660501,-86.781014,0.354
44.0805434,-103.2310149,0.3537
48.1191353,-96.1811473,0.3536
27.2730492,-80.3582261,0.3533
40.9263957,-98.3420118,0.3531
48.112779,-98.8651202,0.3528
32.2987573,-90.1848103,0.3526
38.7742826,-76.0763305,0.3525
42.4974694,-94.1680158,0.3523
40.2338438,-111.6585337,0.3514
34.8526176,-82.3940104,0.3511
40.8057592,-91.1017536,0.351
43.9747838,-75.9107565,0.3505
32.2206958,-98.2022633,0.3502
36.4336481,-99.3903862,0.3498
37.252617,-81.2712105,0.3487
37.0833893,-88.6000478,0.3483
48.3688876,-99.9962463,0.3483
43.3988755,-97.983683,0.3479
40.862585,-76.7944104,0.3479
37.0965278,-113.5684164,0.3478
37.648546,-118.972079,0.3474
34.0187569,-118.4827714,0.3472
39.1230777,-93.1968704,0.3472
37.7781702,-81.1881557,0.3472
38.8114364,-89.953157,0.3467
36.0731014,-79.8457189,0.3465
46.7866719,-92.1004852,0.3464
27.3364347,-82.5306527,0.3463
32.7554883,-97.3307658,0.3462
33.5604168,-81.7195533,0.3457
41.452819,-82.1823746,0.3454
42.8621042,-112.4506191,0.3449
48.1919889,-114.316813,0.3448
41.7369803,-111.8338359,0.3442
37.3058839,-89.5181476,0.3442
44.5263422,-109.0565308,0.344
47.7407133,-117.4138041,0.3439
44.811349,-91.4984941,0.3439
39.7617631,-88.2071598,0.3428
44.0520691,-123.0867536,0.3425
42.9633599,-85.6680863,0.3417
39.1730652,-91.887271,0.3417
43.7094283,-98.0297992,0.3414
40.8020712,-124.1636729,0.3414
28.5383355,-81.3792365,0.3414
41.1399814,-104.8202462,0.3407
41.0160293,-92.4083022,0.3407
34.7464809,-92.2895948,0.3406
39.350833,-101.7101722,0.3406
32.0803767,-81.0900014,0.3402
35.0843859,-106.650422,0.3401
41.6809586,-86.2499987,0.3401
40.7607793,-111.8910474,0.34
48.5066603,-111.8561447,0.3399
44.8016128,-68.7712257,0.3399
48.8468744,-99.801131,0.3394
48.773639,-104.5602351,0.3394
36.3955891,-97.8783911,0.3391
36.8529263,-75.977985,0.3391
46.2835212,-96.0777887,0.339
43.810828,-99.3306556,0.3389
47.9597137,-90.6250994,0.3389
36.308787,-82.370794,0.3387
40.7933949,-77.8600012,0.3385
41.1086723,-89.9731798,0.3383
36.6828041,-101.4815493,0.3381
42.8027753,-102.2037736,0.338
38.5465965,-121.3986206,0.338
31.3271189,-89.2903392,0.3378
39.9356016,-91.4098726,0.3375
41.04422,-83.6499321,0.3374
45.6106571,-121.1399961,0.3371
37.7527982,-100.0170787,0.3371
48.7519112,-122.4786854,0.3369
44.4686696,-71.1850768,0.3368
40.7989473,-81.378447,0.3367
38.403903,-96.1816626,0.3362
39.733936,-90.2290098,0.3361
44.9591352,-89.6301221,0.336
39.2367791,-99.3229213,0.336
38.149576,-79.0716958,0.3357
41.0586002,-94.3613474,0.3346
45.0999849,-87.6306623,0.334
42.2917069,-85.5872286,0.3335
39.7589478,-84.1916069,0.3331
45.6646815,-97.0498046,0.3327
33.9137085,-98.4933873,0.3324
33.5778631,-101.8551665,0.3323
38.5285169,-89.1316944,0.3321
26.5628537,-81.9495331,0.332
39.2667418,-81.5615135,0.332
35.0456297,-85.3096801,0.3318
34.9495672,-81.9320482,0.3318
36.9685219,-86.4808043,0.3315
45.3733428,-84.9553296,0.3313
40.1966701,-100.6248741,0.331
45.6366228,-89.4120753,0.3304
42.3265152,-122.8755949,0.3298
37.9716898,-100.8726618,0.3297
41.2411897,-77.0010786,0.3295
43.6150186,-116.2023137,0.3291
40.1947539,-92.5832496,0.3291
37.0430812,-100.920999,0.3289
44.3633173,-98.2142572,0.3289
42.9377453,-74.190356,0.3288
43.4194699,-83.9508068,0.3287
37.5814095,-101.3551696,0.3283
33.4483771,-112.0740373,0.3282
29.5635666,-95.2860474,0.3281
43.5862606,-119.0541032,0.3271
36.1539816,-95.992775,0.327
46.2086683,-119.119948,0.3269
39.1535311,-75.5359777,0.3268
47.1301417,-119.2780771,0.3261
35.1982836,-111.651302,0.3261
35.4675602,-97.5164276,0.3254
32.4487364,-99.7331439,0.3253
35.2017549,-83.8240667,0.3253
44.0581728,-121.3153096,0.3252
27.950575,-82.4571776,0.3249
41.1402759,-100.7601454,0.3249
32.7764749,-79.9310512,0.3247
38.0608445,-97.9297743,0.3247
34.7540524,-77.4302414,0.3238
48.549999,-109.6840887,0.3237
32.3792233,-86.3077368,0.3236
38.6592152,-87.172789,0.323
44.7630567,-85.6206317,0.3227
34.856166,-100.2137263,0.3226
41.0170937,-95.2214477,0.3223
36.7473114,-95.9808179,0.3222
36.1493492,-95.9658508,0.3222
42.0624646,-104.1843942,0.3222
44.2910915,-105.5022205,0.322
43.8137751,-91.2519017,0.3219
43.6666296,-92.9746367,0.3219
46.417885,-117.0125034,0.3216
46.4083362,-105.8405582,0.3212
30.421309,-87.2169149,0.3211
42.8500769,-106.3251749,0.3208
32.8406946,-83.6324022,0.3207
40.086097,-105.9394597,0.3205
38.3277225,-82.4752757,0.3204
36.6987493,-78.9013987,0.3199
37.6456329,-84.7721702,0.3198
39.2014404,-85.9213796,0.3198
47.106401,-104.7107931,0.3196
39.4961458,-88.1761521,0.3196
37.948544,-91.7715303,0.3195
35.1495343,-90.0489801,0.3195
46.4546698,-90.1710081,0.3179
35.7212689,-77.9155395,0.3178
45.5579451,-94.1632404,0.3176
34.637765,-99.3340442,0.317
41.1760108,-87.879523,0.3162
41.5874644,-109.2029043,0.3159
30.6953657,-88.0398912,0.3157
39.5994095,-110.8107148,0.3147
30.2240897,-92.0198427,0.3139
42.0835192,-78.4723444,0.3139
31.1499528,-81.4914894,0.3139
31.7618778,-106.4850217,0.3135
41.2844933,-84.3557802,0.3123
32.5232053,-92.637927,0.3119
39.0638705,-108.5506486,0.3116
40.7290565,-92.8738196,0.311
36.4242303,-89.0570096,0.3108
46.681153,-68.0158614,0.3107
30.3198633,-81.7311807,0.3107
33.2725852,-85.1003557,0.3107
46.3951108,-101.5535564,0.3106
34.8323607,-87.6193035,0.3102
48.118146,-123.4307413,0.3095
39.6505246,-78.7579373,0.3095
37.933179,-75.3788086,0.3094
34.2001086,-90.5709323,0.3081
39.6229605,-77.7485225,0.3078
32.2226066,-110.9747108,0.3072
35.3746077,-83.2133448,0.307
40.75839,-82.5154471,0.3069
46.6020711,-120.5058987,0.3068
42.5357428,-113.7927948,0.3064
37.7478572,-84.2946539,0.3064
35.3848841,-77.9927651,0.3063
28.9005446,-81.2636738,0.3063
34.1545306,-99.2650804,0.306
42.245869,-84.4013462,0.3059
37.7272727,-89.2167501,0.3054
41.7784714,-123.0336387,0.3046
42.6011194,-89.6384532,0.3042
37.3488827,-108.5859265,0.3041
39.831882,-84.981754,0.3039
34.5003748,-91.5526281,0.3037
35.5465517,-77.0521742,0.3034
29.4241219,-98.4936282,0.3025
31.9973456,-102.0779146,0.3012
30.8365815,-83.9787808,0.3012
40.0789018,-93.6166074,0.3008
32.5007037,-94.7404891,0.3004
32.3548532,-90.8452588,0.3004
39.165325,-86.5263857,0.3002
37.2089572,-93.2922989,0.2996
31.2232313,-85.3904888,0.2995
38.2812203,-80.8525981,0.2992
35.8653789,-101.9732236,0.299
37.3433974,-85.3419069,0.2988
44.0169014,-107.9553721,0.2983
43.9552825,-86.4525831,0.2981
35.6145169,-88.8139469,0.2981
37.1694632,-104.5005407,0.2975
40.5865396,-122.3916754,0.2972
33.2098407,-87.5691735,0.2972
39.4667034,-87.4139092,0.2969
34.1954331,-79.7625625,0.2968
37.7719074,-87.1111676,0.2966
37.4223414,-81.0161994,0.2965
34.2284312,-92.0031955,0.2963
39.7995828,-94.8105955,0.2961
40.1933767,-85.3863599,0.2961
31.5270607,-91.5983959,0.2961
44.8925483,-94.3692926,0.2958
45.2150121,-96.6338493,0.2957
33.4503998,-88.8183872,0.2954
34.5037004,-93.0551795,0.2945
39.5296329,-119.8138027,0.2945
36.9986057,-94.6179362,0.2944
35.5361559,-100.9598709,0.2943
39.7844687,-93.0735348,0.2943
46.5924428,-90.8837982,0.2941
33.20763,-92.6662674,0.2933
35.3620235,-86.2094342,0.2933
37.7143001,-84.3121264,0.293
45.3245771,-118.0877188,0.2929
30.3674198,-89.0928155,0.2925
37.2397486,-96.9955918,0.2917
43.3766665,-99.8590069,0.2915
39.7284944,-121.8374777,0.2912
35.2219971,-101.8312969,0.2912
38.2544472,-104.6091409,0.2909
34.4047987,-103.2052272,0.2903
36.6612387,-80.9239671,0.2903
39.4183689,-92.4382367,0.2903
32.3643098,-88.703656,0.2901
31.4637723,-100.4370375,0.2895
38.7308811,-88.0853154,0.2895
33.1281779,-91.9612427,0.2893
33.1070597,-98.589502,0.2891
35.7344538,-81.3444573,0.289
46.3526733,-94.2020084,0.2886
47.471573,-94.8826861,0.2883
37.8092279,-85.4669025,0.2882
33.4359416,-86.1058048,0.2881
30.080174,-94.1265562,0.2879
34.2978794,-83.8240663,0.2875
33.4953929,-88.3805895,0.2872
35.7454071,-81.6848188,0.287
42.6543652,-111.6046687,0.2868
35.0526641,-78.8783585,0.2867
38.677269,-87.5286325,0.2864
42.5449992,-99.8615126,0.2863
39.5080979,-91.528766,0.2862
37.1289771,-84.0832646,0.286
36.4615395,-77.6541464,0.2859
36.7280583,-108.2186856,0.2856
44.4159883,-118.95301,0.2849
28.8052674,-97.0035982,0.2849
48.6913257,-116.3163092,0.2848
30.7582376,-98.2283585,0.2841
40.4849769,-106.8317158,0.2834
38.615768,-95.2686366,0.2826
42.5558381,-114.4700518,0.2815
37.7383812,-88.540607,0.2813
32.8551326,-90.4056468,0.2811
32.8995325,-105.960265,0.281
33.0362218,-85.0322444,0.281
32.7178862,-100.9176184,0.281
32.5093109,-92.1193012,0.2808
40.2683344,-94.0282861,0.2808
41.7557501,-124.2025913,0.2797
31.1171194,-97.7277959,0.2795
48.0905736,-105.6405566,0.2794
32.4609764,-84.9877094,0.2792
48.3882861,-115.5559988,0.2792
39.9403453,-82.0131924,0.279
36.162839,-85.5016423,0.279
33.3942655,-104.5230242,0.2789
48.5449971,-117.9009545,0.2788
43.216505,-123.3417381,0.2785
35.262082,-81.1873005,0.2781
32.5251516,-93.7501789,0.278
38.0564679,-83.9432556,0.2776
37.4792672,-82.5187629,0.2776
48.8460926,-95.762766,0.2773
27.8005828,-97.396381,0.2772
36.3294305,-78.399201,0.2768
36.5297706,-87.3594528,0.2768
30.3584919,-103.6610115,0.2765
34.6035669,-98.3959291,0.2761
46.4977115,-84.3475876,0.2761
34.4264529,-100.2040019,0.2757
34.014264,-86.0066386,0.2755
46.1381676,-122.9381672,0.2751
45.1757547,-113.8959008,0.2747
45.3069062,-92.3621369,0.2746
31.549333,-97.1466695,0.2746
39.5373688,-83.437579,0.2746
36.0534056,-94.1992837,0.2745
33.9173148,-102.3249022,0.2741
48.6023149,-93.4040679,0.274
33.2448733,-81.3587177,0.2739
33.6356618,-96.6088805,0.2736
30.7235263,-95.5507771,0.2733
30.1588129,-85.6602058,0.2733
32.3512601,-95.3010624,0.2726
29.5957696,-90.7195348,0.2724
36.451693,-103.1841039,0.2723
31.3112936,-92.4451371,0.2722
33.4417915,-94.0376881,0.272
45.5060682,-91.738225,0.2719
33.1576031,-99.7337014,0.2717
31.1351682,-99.3350552,0.2715
30.2265949,-93.2173758,0.2712
36.6915262,-79.8725386,0.2711
35.2784173,-93.1337856,0.2705
32.5176361,-87.836402,0.2703
34.2576066,-88.7033859,0.27
35.2468204,-91.7336846,0.2697
38.861065,-82.9931607,0.2693
45.0616794,-83.4327528,0.269
40.8324211,-115.7631232,0.269
42.1778187,-84.6430206,0.2685
43.5978075,-84.7675139,0.2684
30.8327022,-83.2784851,0.2683
38.7044609,-93.2282613,0.2683
34.774531,-96.6783449,0.2674
35.1595182,-84.8766115,0.2673
37.015392,-85.906647,0.2667
38.8020322,-81.3509532,0.2667
37.4328913,-81.5845513,0.2665
45.8888869,-104.5527299,0.2663
39.8104567,-120.4691034,0.2661
45.8841618,-106.6236368,0.266
38.7724673,-112.0840943,0.2656
38.6411854,-83.744365,0.2656
27.5035613,-99.5075519,0.2654
36.7377981,-119.7871247,0.2649
32.2176855,-82.4134614,0.2647
33.5162315,-90.1795281,0.2636
31.5790588,-90.4406506,0.2633
36.8586404,-82.7832489,0.2622
33.9204354,-80.3414693,0.2621
37.7808846,-90.4217895,0.2613
37.6392595,-120.9970014,0.2604
33.8312185,-87.2775053,0.2603
35.6150716,-87.0352831,0.2599
32.4487876,-81.7831674,0.2595
34.1742611,-97.1436254,0.2593
45.1889633,-67.2786038,0.2589
39.5296329,-119.8138027,0.2589
36.3353949,-92.381346,0.2589
36.0770048,-87.3877899,0.2584
33.399661,-91.0377029,0.2583
45.9805556,-94.3694444,0.2579
37.8361538,-87.5900134,0.2579
28.0394654,-81.9498042,0.2577
31.8315028,-81.6141099,0.2575
37.7030646,-85.8649408,0.2571
34.4942683,-89.0078418,0.2568
31.2135511,-82.3540178,0.2567
32.4709519,-100.4059384,0.2564
31.7093197,-98.9911611,0.2563
37.0569005,-84.6249611,0.2561
36.2139814,-83.2948922,0.256
32.2503979,-101.4787355,0.2559
25.9017472,-97.4974838,0.2552
35.3732921,-119.0187125,0.2552
33.0801429,-83.2320991,0.2547
31.6940509,-89.1306124,0.2546
35.5942137,-105.2227978,0.2544
35.8422967,-90.704279,0.2543
36.1584651,-81.1475841,0.253
34.9300473,-88.5054454,0.2528
32.74677,-103.1667,0.2526
39.831882,-84.981754,0.2525
35.052565,-97.9364326,0.2522
31.0237921,-87.4938708,0.2522
33.6609389,-95.555513,0.2522
44.687947,-84.6479124,0.2521
37.24954,-83.1932284,0.2519
29.1871986,-82.1400923,0.2506
33.1284047,-107.2528069,0.2499
31.8912717,-85.1454876,0.2499
31.6832271,-92.1337448,0.2495
31.1411317,-86.6693452,0.2494
31.5687848,-93.4840645,0.2473
44.7822064,-88.6089917,0.2469
38.2545737,-76.963583,0.2466
43.6980782,-85.4836557,0.2464
35.9489566,-85.0269014,0.2457
34.7247758,-100.5340144,0.2457
29.3708857,-100.8958674,0.2457
31.5785074,-84.155741,0.2454
28.4008319,-97.7483312,0.245
43.21716,-117.5791892,0.2449
35.769799,-91.6409721,0.2448
36.6072567,-83.7142848,0.2443
35.3859242,-94.3985475,0.2432
32.7322213,-114.6176677,0.2405
32.2686981,-107.7586404,0.2401
32.0723861,-84.2326876,0.2397
35.7478769,-95.3696909,0.2393
35.4914677,-92.03126,0.2377
36.1699412,-115.1398296,0.2376
36.7281154,-91.8523711,0.2372
43.691932,-101.931197,0.2369
44.6367836,-124.0534505,0.2367
40.9729584,-117.7356849,0.2359
36.7569994,-90.392888,0.2355
35.171723,-103.7249662,0.2353
31.6039455,-94.656004,0.2352
32.0954304,-96.4688727,0.2348
35.6509029,-88.3933796,0.2346
34.1847936,-101.7068417,0.2338
33.2467807,-84.2640904,0.2337
35.9327948,-89.8994133,0.2335
35.6865889,-85.7801453,0.2333
32.5404447,-82.903754,0.2328
37.9214758,-83.2596216,0.2311
34.5773206,-83.3323851,0.231
31.2437872,-90.4531535,0.2309
38.3483636,-92.5815759,0.2305
36.2297936,-93.1076765,0.2297
36.970891,-93.717979,0.2294
31.8087678,-85.969951,0.2294
29.2096836,-99.7861679,0.2269
35.1464797,-90.1845388,0.2269
34.3920263,-99.0184093,0.2267
34.6948076,-84.4821498,0.2256
41.7910697,-107.2386627,0.2219
37.7292042,-93.2993611,0.2201
33.7367948,-82.7393089,0.2195
30.8940431,-102.8793222,0.2192
36.0345159,-89.3856281,0.2177
29.5016257,-97.4524926,0.2152
34.6173803,-79.6847814,0.2148
33.0576295,-89.5875764,0.2112
33.9083855,-94.7796776,0.2111
30.9037995,-84.5754699,0.2111
31.9635074,-83.7823938,0.2103
30.1896756,-82.6392899,0.2047
40.4555157,-109.5287479,0.2024
28.7091433,-100.4995214,0.2019
32.8042966,-91.170109,0.2001
35.6266957,-95.9515399,0.1991
45.8229105,-92.9703435,0.199
28.6774795,-99.8281104,0.1986
35.5280783,-108.7425843,0.1976
31.7149082,-83.2526545,0.1959
43.3058368,-100.6581944,0.1944
30.4893555,-99.7720109,0.187
38.4027571,-111.642962,0.1822
32.8339546,-109.70758,0.1697
31.0398558,-104.8307698,0.1572
34.93867,-104.6824892,0.1532
45.7623333,-101.690976,0.1456
31.4229124,-103.4932293,0.145
44.9886537,-101.2224805,0.1122
28.8921939,-99.095033,0.0906

	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	